date,frgn_net,inst_net,indiv_net
2020-04-01,-114092715900,-217964688450,328994844600
2020-04-02,-69523817150,62309246300,37326792400
2020-04-03,1617495650,-28101960500,27490308250
2020-04-06,-11256341050,286949607800,-333380728450
2020-04-07,52289309300,54897028650,-98896196050
2020-04-08,96244371700,-142791688800,109310194150
2020-04-09,5244126450,-65682928800,55318559150
2020-04-10,25742808950,-118669304050,86686382350
2020-04-13,-16284098400,-142090971550,157815993250
2020-04-14,23781017950,129311375400,-160757444500
2020-04-16,-52116538250,15751399050,25881318450
2020-04-17,262144476300,118431278400,-389186076000
2020-04-20,-61962085200,-181581464700,239955395500
2020-04-21,-186281920750,-82315664700,262967520550
2020-04-22,38740221300,-125009331050,89289282050
2020-04-23,-44424697300,34926622400,11066918950
2020-04-24,31421184400,-134379938200,96102141750
2020-04-27,-14221816100,111957886050,-94884463950
2020-04-28,30237646000,-45557699350,11180938650
2020-04-29,5469430450,19632182650,-25532137650
2020-05-04,-286209403850,-248422520550,508941156000
2020-05-06,-81166305250,48987301050,32731756600
2020-05-07,-69692927100,5063457500,63472923600
2020-05-08,-109430940600,51338500150,47677407450
2020-05-11,-60900224200,-82008137600,142043419000
2020-05-12,-94713099850,-156655160650,250191313750
2020-05-13,-23910426900,-23655556600,39282701550
2020-05-14,-58246774950,-60938489100,126080172500
2020-05-15,-101032822600,88372661700,11314759700
2020-05-18,53703569650,86976018100,-156803222350
2020-05-19,88089978600,261835622500,-355127187650
2020-05-20,9488185600,-6800920350,-5706154950
2020-05-21,95450853650,-117971888300,22852744400
2020-05-22,-171560869150,-140191957650,331200893000
2020-05-25,-108433850950,10973377000,100344902300
2020-05-26,-41401381400,81691589200,-39450165400
2020-05-27,150497239500,7338981750,-171484093650
2020-05-28,123013441700,139959369000,-259439127250
2020-05-29,190166191650,-95446858200,-95058773200
2020-06-01,-2878842900,107175403500,-94227388100
2020-06-02,-16482893600,46442478000,-31456484600
2020-06-03,176531245500,516150920600,-673612687200
2020-06-04,91462362000,89503418800,-177164705200
2020-06-05,-6914754900,151624224000,-142707724200
2020-06-08,-90273295500,-62824022100,160004328600
2020-06-09,62681000300,-150578759700,89602204200
2020-06-10,-19265597000,60298161500,-47497719500
2020-06-11,-86818006500,-362229952900,443963481600
2020-06-12,-41209846000,-95443919800,135457730600
2020-06-15,-78774876600,-197383406000,274352077900
2020-06-16,-110381574200,161420735200,-54400520300
2020-06-17,90673152400,-7583593200,-89086594900
2020-06-18,14636862000,-21394545800,9739126700
2020-06-19,104290438800,-26960617200,-77174147700
2020-06-22,-72207250900,208413800,64630404500
2020-06-23,-24544072300,-80685328400,110897861100
2020-06-24,149577559700,67814995600,-235880954800
2020-06-25,85027646900,-200057474700,105006654300
2020-06-26,120688807700,77269861700,-198795981300
2020-06-29,-28117425000,-46403222000,79039625400
2020-06-30,87453886000,66026963100,-154132913600
2020-07-01,-86183264300,22181903500,66228715400
2020-07-02,-4171588500,-24789152700,29067055000
2020-07-03,86300170800,53038056500,-139303760800
2020-07-06,74001300300,237963648000,-314885898200
2020-07-07,-32569601700,-220827713300,263809352600
2020-07-08,-11061661100,-79929567000,85195026400
2020-07-09,80258948600,-120806510300,39657578500
2020-07-10,84660273500,-189529405500,111480905400
2020-07-13,58059875400,58934351500,-117834011400
2020-07-14,122894496200,-86142275400,-37438220500
2020-07-15,297400066200,118308688200,-393151801000
2020-07-16,-64036306300,1722620700,43587149400
2020-07-17,83370216600,19570541300,-87701046700
2020-07-20,61935489400,-64168880700,-6454128000
2020-07-21,313325965600,84770107000,-378321364800
2020-07-22,-21572916600,-50018172400,64224369400
2020-07-23,-67987873200,-148754424800,212677861700
2020-07-24,75710665800,-57246485600,-10692623700
2020-07-27,384397076900,86326000000,-478699691600
2020-07-28,917866927500,10483518400,-896527308800
2020-07-29,285980548100,-87294338700,-193372014100
2020-07-30,94318935300,-61201880400,-27128171200
2020-07-31,-75519416500,-128492809000,197389562300
2020-08-03,-176637918900,-91551224000,268189714100
2020-08-04,-67712958500,-35646482600,88459481700
2020-08-05,-83330654700,-163913014100,251246627500
2020-08-06,36565522000,8800120200,-44113844700
2020-08-07,85111248000,-194084254900,112725097400
2020-08-10,-12131723700,-36424097400,49816326200
2020-08-11,76297292200,54507595800,-119787879700
2020-08-12,13162951300,-2750494100,-17839119900
2020-08-13,-77247122800,13543316600,62174250700
2020-08-14,-72097262700,37092005200,51215571100
2020-08-18,74231856100,211964480100,-281976397100
2020-08-19,-31513176100,-46587025800,74492174400
2020-08-20,-21665207900,-296137946800,315453275200
2020-08-21,64689784400,-88684401000,26476340700
2020-08-24,10033548800,-66928843800,47064180800
2020-08-25,16800875000,-66300327900,43313437000
2020-08-26,63893720000,-181061935800,112375425600
2020-08-27,3576231100,-158984648700,160446442000
2020-08-28,-151061701100,23836441100,130096787900
2020-08-31,-541492178900,-27256105100,553624005900
2020-09-01,-78540038100,-51891892000,129055627400
2020-09-02,-65911410800,3208902200,58879993000
2020-09-03,226304728900,14706883800,-267823892000
2020-09-04,-106872437300,-139497972400,244977808700
2020-09-07,-4627908000,-50432899400,50634154700
2020-09-08,266187729400,167396689900,-425231740600
2020-09-09,134290884000,18700593700,-159072957700
2020-09-10,326302602700,-86012847200,-239447114800
2020-09-11,-37098938400,-63915805200,89492513800
2020-09-14,66335781200,89902058900,-159642069300
2020-09-15,252955890400,-113556723500,-144228123800
2020-09-16,190457161400,-104118157600,-76319522600
2020-09-17,-123734017700,-129350240500,249943152800
2020-09-18,-112496580200,11075525300,85046466900
2020-09-21,-55609411200,37216053000,16693371600
2020-09-22,-411313000,-235070922000,218981811800
2020-09-23,-7354347800,-104109350900,105698551800
2020-09-24,-78541734100,-17774643300,88996936000
2020-09-25,-54733300500,-9183352700,64365973900
2020-09-28,-84967319100,62231868400,19553625900
2020-09-29,-90288880700,17660100800,71465571800
2020-10-05,-57743726600,92799701100,-39581142900
2020-10-06,46225347800,-25712206200,-19286732200
2020-10-07,67870169900,119880558200,-186763748200
2020-10-08,282625321600,-199365964500,-88581374700
2020-10-12,192224298300,45699473700,-233884483800
2020-10-13,131468501100,37580669300,-170425784000
2020-10-14,115710267800,-12457467000,-86965431200
2020-10-15,-48652017400,-14487823300,72397396100
2020-10-16,-33516475400,7294002900,24771272800
2020-10-19,19945657100,53869570100,-62545691800
2020-10-20,292491126900,101405870400,-386565386500
2020-10-21,89988530600,-28442300500,-54236508200
2020-10-22,-160883751700,5672801200,159240345200
2020-10-23,-8326296900,-3549983400,10135830800
2020-10-26,50039268500,41525258700,-96320622500
2020-10-27,4574102300,-163044983000,148370857500
2020-10-28,-77099114200,-121901153900,205962251000
2020-10-29,-170416235400,-264129749500,428989509400
2020-10-30,-364010253700,-153205264600,511250898500
2020-11-02,-23843430000,-46783694200,68350167300
2020-11-03,24859898400,109201523400,-138370755000
2020-11-04,-333490953400,147455262100,176235762200
2020-11-05,415680032200,122511446500,-530495201100
2020-11-06,156813599200,-38412611300,-121709738500
2020-11-09,129452591700,61670366600,-185232474800
2020-11-10,56722332900,-132295523500,77938662700
2020-11-11,456796321100,153409014400,-595207540800
2020-11-12,254203819800,-215851832800,-39936543300
2020-11-13,576214078200,159840726100,-702643725500
2020-11-16,371629748000,-27218634400,-333835460900
2020-11-17,96870568300,-119436765500,9981424400
2020-11-18,-79264326600,23846347800,67148241500
2020-11-19,-42516508000,-62162259200,99964385600
2020-11-20,-26996278100,-74308367800,95202420400
2020-11-23,250482651400,42213690700,-260691114700
2020-11-24,144500781100,-205409260800,74136846400
2020-11-25,-295221983000,28680172000,264708163400
2020-11-26,106472981000,-153239190200,39804117000
2020-11-27,34925330300,-98024528000,68031613700
2020-11-30,-846684166800,69422445400,760178530000
2020-12-01,-55013889000,98940972300,-47670554200
2020-12-02,190083573300,-38377229500,-143436536500
2020-12-03,33526571200,-186349757000,143894998700
2020-12-04,184945229400,-56653035700,-112789209600
2020-12-07,20162430100,-201836034900,181043783100
2020-12-08,-251326324800,-58605687600,306808613000
2020-12-09,-24730102600,59966810600,-53037233800
2020-12-10,-599624508500,-87619176000,675159480300
2020-12-11,-147749924300,1691476200,149381912700
2020-12-14,-9545228200,-153873687600,158872734900
2020-12-15,-97937577300,-51307303200,130572349300
2020-12-16,-157513499000,53435248500,126407356200
2020-12-17,-258235102500,21581298300,226469280300
2020-12-18,-72996816700,-45836005700,135493895000
2020-12-21,-140305099900,6290353800,137894632500
2020-12-22,-49121007600,-50060262400,100378997500
2020-12-23,28159015900,133360413500,-176762138300
2020-12-24,10680798300,283078702000,-301156862100
2020-12-28,-188239007800,189134249000,18126739800
2020-12-29,-247653604500,-481530072500,706839330500
2020-12-30,-22622884800,97650822600,-96685704100
2021-01-04,-381245371800,-326136950200,658901836000
2021-01-05,-425999413100,-203963791100,622727193300
2021-01-06,-584210787500,-442463559600,1013153304900
2021-01-07,-196924541800,250129976600,-71008181500
2021-01-08,604012142600,-436089196200,-169881010800
2021-01-11,-506901229100,-1258341218200,1749037839500
2021-01-12,-219249717700,-526532755100,737797735100
2021-01-13,-260114727200,-160688802600,413205839100
2021-01-14,246418252500,-523892327500,288414377800
2021-01-15,-246282164100,-440769209300,661609085600
2021-01-18,-79835001500,42323535000,14829121700
2021-01-19,81211582300,95523053500,-173484213300
2021-01-20,-88619999900,-364476214000,430115581000
2021-01-21,-161767149700,-60637506300,250285510000
2021-01-22,-313082522700,-562644916900,870709684700
2021-01-25,137207128400,267325159400,-414567263600
2021-01-26,-688544353000,-769635519500,1450110933600
2021-01-27,-367935796000,-239565674200,613071448600
2021-01-28,-581328511200,-187639612100,771733967600
2021-01-29,-423194890800,-5598823200,439598202100
2021-02-01,-176239559300,41182582900,132096368000
2021-02-02,-4062515600,65565211300,-71198993900
2021-02-03,-109878349800,-273962132100,373832135000
2021-02-04,-289415512500,-605385672200,890549378400
2021-02-05,33215539400,75574125600,-122657106100
2021-02-08,-21956432000,87971998300,-51485464700
2021-02-09,-153429368500,-45622311700,185201445100
2021-02-10,-230075222600,-383661112400,605349184900
2021-02-15,298930886600,-34603154100,-285425223000
2021-02-16,186866449100,-239895438200,47281656600
2021-02-17,-142680833100,-485176868300,618840931400
2021-02-18,-203183516800,-295187437200,493387993000
2021-02-19,-354778637800,-22323230400,367393333000
2021-02-22,86100819100,-60212302500,-26836888800
2021-02-23,-154843992800,39156902200,117046966800
2021-02-24,102313263000,126153150600,-215146339900
2021-02-25,691391602800,421837617300,-1111116533500
2021-02-26,-879026763900,-274270557400,1142488984100
2021-03-02,303346855400,215683128500,-511456529700
2021-03-03,-223074678200,103260646000,117174266600
2021-03-04,-197352604500,-471818723100,660754479300
2021-03-05,-132410250000,-221031427200,356527934700
2021-03-08,-95048772300,-107130696100,217768964600
2021-03-09,-393342102400,109062203000,277965480300
2021-03-10,-127603749100,-109163302600,228454217700
2021-03-11,492042722900,-220013257400,-266300857800
2021-03-12,183420146400,-23514374600,-165629218600
2021-03-15,-201924523900,-197887823700,390761091600
2021-03-16,105707599500,99408505000,-207116004900
2021-03-17,49759618500,-132063543700,80870747400
2021-03-18,208518130400,56183512300,-267357479000
2021-03-19,-118174818700,-336861256500,455315310600
2021-03-22,-88777838200,-38052864700,122380093700
2021-03-23,-22570923600,-96743844500,119877586900
2021-03-24,-252003851300,-202753673000,449916733300
2021-03-25,10663152200,-33632200700,21265475800
2021-03-26,-154019704200,-29824515000,182615535500
2021-03-29,26893444200,-196350469500,166722503300
2021-03-30,169788496400,29060079100,-205120706300
2021-03-31,-133031717200,-103816036500,230748156300
2021-04-01,310307314900,47233563000,-358385143100
2021-04-02,501929332000,238285550100,-750242596800
2021-04-05,25067159400,-126098287600,95690013200
2021-04-06,276488125800,-213029391700,-57704824100
2021-04-07,111429558600,-155062766000,41529341700
2021-04-08,-101055351300,-271159335200,365951057000
2021-04-09,-168905202000,-264288396400,423148165700
2021-04-12,-68154918700,-182968022900,249334197400
2021-04-13,77067460200,-35689348300,-58057090800
2021-04-14,-50602737700,-339409500,36102600700
2021-04-15,114944261400,-121861756700,-2541177600
2021-04-16,-5114472700,-219491576200,223774284300
2021-04-19,-261931614400,-120386769800,361250667000
2021-04-20,97339769600,-45291099100,-59142595200
2021-04-21,-335889388300,-391651135700,732933815700
2021-04-22,-204655259700,-140810403900,346664785100
2021-04-23,-28335243300,-93659633000,117003681900
2021-04-26,175410632800,-83162416200,-92076245600
2021-04-27,-154607510900,-62928164000,219598636000
2021-04-28,-128511093700,-163218091500,291358135400
2021-04-29,-338101131400,-25196099500,341641253200
2021-04-30,-229417674400,-32890265400,263758336100
2021-05-03,-79601931900,-34736330300,135214538100
2021-05-04,33350446400,37715894000,-83695175600
2021-05-06,-210147432600,-9405386100,216443056900
2021-05-07,-183532506700,2904901500,178270672000
2021-05-10,78669936100,202098819800,-281605694600
2021-05-11,-788847622500,-494268033400,1268960298500
2021-05-12,-1137895012800,-159970690500,1317501104400
2021-05-13,-769663795400,-36584466700,795580709300
2021-05-14,-21728021000,-17958933200,28794615100
2021-05-17,-289197982700,-12944298700,304390086800
2021-05-18,-444281584000,222587863100,213745769100
2021-05-20,-127859581700,-33938377900,160872581700
2021-05-21,25415247900,57605608200,-87613705300
2021-05-24,-128167090300,-50429096400,177227792900
2021-05-25,-73849510600,213864005600,-149842176000
2021-05-26,-43379310600,19406700800,38730175600
2021-05-27,-167049614300,2386516000,164657565900
2021-05-28,-24655531400,157493235400,-134825139500
2021-05-31,254096822500,-246851213000,-11775820100
2021-06-01,1742018300,132554324100,-137820146000
2021-06-02,130008137400,-75533982400,-55565153000
2021-06-03,432216147700,374460662600,-809192613400
2021-06-04,75622447500,-206171680100,126423618000
2021-06-07,-118907327200,-5287245500,119781127800
2021-06-08,-85149267500,89563814200,-5421524700
2021-06-09,43192172700,-232601996300,178506207100
2021-06-10,199373156600,-358403662500,158725983100
2021-06-11,-243805514000,-38035859300,247790461800
2021-06-14,-79558924500,-185792753600,263179470900
2021-06-15,35607837800,-69391137900,32576219300
2021-06-16,227637780400,-7686272400,-229295155000
2021-06-17,-176871804600,-173860921600,348150607400
2021-06-18,-448805491600,43436513900,397705617000
2021-06-21,-339128692700,-261525028000,607836083200
2021-06-22,-60786130400,-53983654100,86389016900
2021-06-23,-24997603800,-68079127900,91978204600
2021-06-24,-3906588100,154520940200,-150691421900
2021-06-25,-57724165800,200220882700,-138580872900
2021-06-28,156655573300,-89170652000,-66732719000
2021-06-29,-19500372300,-155160450900,173868676400
2021-06-30,-38216362400,-55368180000,90416835500
2021-07-01,-137928706200,-242200765600,371854597000
2021-07-02,-183883508300,-31813611100,216264860900
2021-07-05,-24330020800,32398667900,-7834179400
2021-07-06,104014153800,68380791300,-171871126300
2021-07-07,-32336973200,-205195430900,232305243300
2021-07-08,-138725611100,-180492105500,312817370000
2021-07-09,-409991763300,-147776160200,542430927000
2021-07-12,-41684905100,-29877015000,70081056900
2021-07-13,-17211096500,43830490200,-29788052800
2021-07-14,-116550435600,-92543563000,210219383500
2021-07-15,192395368600,60882298700,-269357872300
2021-07-16,-6820426000,-143838600500,163702609900
2021-07-19,-220759010000,-157752275000,352480099200
2021-07-20,-167750375100,1110430800,154132425900
2021-07-21,-191876232400,-48643193800,234467040100
2021-07-22,-38581113900,232516316600,-198029975500
2021-07-23,-63332935800,56108094100,5826505400
2021-07-26,-97290417100,-54571074200,153889230100
2021-07-27,-164626503500,10144337200,154002709100
2021-07-28,-178715887000,73499449700,101243681900
2021-07-29,-208058691900,64173182600,140307467800
2021-07-30,-132072319700,-120289642600,249101888000
2021-08-02,-94716684600,205356817200,-109203723200
2021-08-03,624559801400,130629620100,-792573586700
2021-08-04,526573575200,294997375200,-818419240700
2021-08-05,-84926625700,140020864000,-77662045800
2021-08-06,-32915903000,-205441900,33639139300
2021-08-09,-95176690400,-102865662500,194463155100
2021-08-10,-360802436500,-80752783300,451343601700
2021-08-11,-1049231279200,-118374110400,1148020667000
2021-08-12,-1702908993600,44650669700,1632146916600
2021-08-13,-2351459854900,-125390791900,2397208745700
2021-08-17,-459750438200,-33604015300,488126074000
2021-08-18,-701137768000,121181094600,576653163300
2021-08-19,-162164177700,-30691568400,202692460500
2021-08-20,-231513770100,19861146300,201002983400
2021-08-23,-271548149400,190168844900,81600753800
2021-08-24,-9247946700,71119616800,-64227365500
2021-08-25,3511909300,-76990474100,82373232300
2021-08-26,-96353201100,-55566537800,142574757300
2021-08-27,-185001555900,173118394100,1510887500
2021-08-30,-76900433000,24586418600,54715193800
2021-08-31,360067252900,-153079724000,-214935849500
2021-09-01,63666690600,-13635113800,-51701712900
2021-09-02,65784406000,-155375899200,93363058000
2021-09-03,189967206200,-89441655400,-106786741000
2021-09-06,104396417000,3018001800,-103166779000
2021-09-07,-167183256600,-108278004100,290362445200
2021-09-08,86228886200,-18962464200,-69194017300
2021-09-09,88023645700,-258276756400,155973895600
2021-09-10,-97777797700,75542425100,22811931800
2021-09-13,119702151500,80582919100,-189821391900
2021-09-14,246210280900,125102482000,-369719758600
2021-09-15,147008603300,-56755829100,-90038612100
2021-09-16,36174774500,-169972285200,131008255500
2021-09-17,254338538200,-145497117400,-109671919100
2021-09-23,181568753600,-19786697800,-160631564500
2021-09-24,63928528600,-58548472200,-7182739600
2021-09-27,100404117200,-4307357100,-95210625400
2021-09-28,-42037417100,-263853662600,304148979200
2021-09-29,-416407144500,-186442492300,591290529900
2021-09-30,-2968068600,-85077748900,88840226900
2021-10-01,-56568854300,-160317703400,215103170300
2021-10-05,-216562811100,90194250300,127728853000
2021-10-06,-76882974600,-25002783100,98910041100
2021-10-07,-190375985900,99892861200,90663441900
2021-10-08,23445743900,-210306835800,187591024300
2021-10-12,-761537372600,-98087380600,842399414100
2021-10-13,-363426036800,188319676000,153511283300
2021-10-14,-261055838600,117628626700,139083604300
2021-10-15,-95684099600,32223884200,57545262900
2021-10-18,91803370700,-147372713600,53424998600
2021-10-19,-31017443500,64315794600,-35705660500
2021-10-20,18790051700,-58678721800,39280583600
2021-10-21,7746979300,-13879080900,14315721000
2021-10-22,-9148296000,53635981400,-45366672200
2021-10-25,-112106588200,69429813700,40505611900
2021-10-26,-38666723400,128370099200,-88534325200
2021-10-27,-148106593400,-70691629600,216393071700
2021-10-28,-171082982000,90970822200,61960591100
2021-10-29,-125457343600,-166610816500,284226640600
2021-11-01,-115702630000,210970782200,-96204025700
2021-11-02,144877825800,259781154000,-404469070500
2021-11-03,-72557472600,-197028860100,264494791400
2021-11-04,-5690075800,138667211700,-124471160700
2021-11-05,-81995424000,-63997837600,146816180600
2021-11-08,-43499007800,-6289208300,49785011800
2021-11-09,-51236614800,84137669400,-32142942800
2021-11-10,101489353200,-50948761300,-51177550000
2021-11-11,-151964542400,-8139112900,158154645000
2021-11-12,26813319500,144510878200,-170180926100
2021-11-15,68858740600,164747225500,-227381236000
2021-11-16,73708113000,-14285532900,-54134181100
2021-11-17,108420099800,-200036109200,87543005800
2021-11-18,-51495398500,-40693297100,92569693200
2021-11-19,22974103100,30734576900,-53085665500
2021-11-22,426058261700,225585537800,-645564371100
2021-11-23,383298311800,-212058176700,-164270976400
2021-11-24,118298715700,-170103606600,52432242800
2021-11-25,-34769014700,-13665021900,51437228300
2021-11-26,-53752260600,-78399377000,132514538200
2021-11-29,-40165804700,218060077800,-172759812900
2021-11-30,86652611300,-204868312500,129446580300
2021-12-01,436033037100,30072936600,-458860417800
2021-12-02,509550348200,-11811813200,-497253004900
2021-12-03,-1228655500,-11131759800,8658910400
2021-12-06,191185600200,44416067700,-232988286800
2021-12-07,279931407900,-41090362300,-231909402400
2021-12-08,5604397900,201539850200,-197039549500
2021-12-09,174055894000,-38346834500,-130495361500
2021-12-10,-56185736800,-82575002400,138642085000
2021-12-13,1863950000,14725697400,-15172323700
2021-12-14,98773287000,-113974630600,15084937300
2021-12-15,135000991400,-50380659300,-86437638500
2021-12-16,41703478600,-20499937400,-34756887800
2021-12-17,130167314400,-70585361100,-57140373500
2021-12-20,4249636100,-120113046100,122170786800
2021-12-21,132889427700,230535033400,-360059450100
2021-12-22,356546582500,7025868600,-352756273200
2021-12-23,127670731500,164567654600,-288364436500
2021-12-24,32644890500,303731410500,-341770634400
2021-12-27,5157227900,130183779400,-187222306600
2021-12-28,56015492000,534371894500,-591587226600
2021-12-29,26174772500,-482565594800,455208720400
2021-12-30,47112751400,-235546761700,186808222600
2022-01-03,140073897400,-329791819300,184943470500
2022-01-04,112459125900,-206326913300,91958901300
2022-01-05,-43353126600,-598003977100,649419857800
2022-01-06,171028563300,-171750680700,-3254631500
2022-01-07,340496674100,-165044032600,-171571901600
2022-01-10,110791531600,-94245905900,-17956582200
2022-01-11,286211023500,-36364158900,-242142258300
2022-01-12,-38972454300,101839019800,-65787992600
2022-01-13,-1112470000,-127152133200,126481666000
2022-01-14,75835011400,-189985204500,108537178200
2022-01-17,58307234100,-54424424900,-6737392900
2022-01-18,-6368075400,-38443679800,49715581000
2022-01-19,-1786750800,-26279518700,32156141900
2022-01-20,-42923083100,29476414400,14947038300
2022-01-21,-59669980200,-153407767100,215162188500
2022-01-24,-93629688100,228635658300,-130708918500
2022-01-25,-110252042900,-12575525800,122260112700
2022-01-26,-47924430700,-5228406500,52254365300
2022-01-27,-112675345600,-261330660000,372222626200
2022-01-28,-107392868600,66130359600,36771343600
2022-02-03,-122961298800,14237037800,108224652200
2022-02-04,61139073400,-30492777500,-29951074100
2022-02-07,26205509700,-283482717700,252414182800
2022-02-08,68395634900,6858206100,-75112589400
2022-02-09,104603947600,69757463900,-174158071800
2022-02-10,228377310500,-56888559100,-165535222500
2022-02-11,131620360300,-111537089000,-19063965100
2022-02-14,-129024472100,60522818000,68893085400
2022-02-15,430540800,31951953000,-31445750500
2022-02-16,9103466600,31706119700,-36673291100
2022-02-17,152321525100,79855650900,-225728040000
2022-02-18,-61114242100,-10774371500,70624203400
2022-02-21,9582262000,-91241748800,80938339400
2022-02-22,36356236000,-157261844300,116220177400
2022-02-23,-76774157100,-55855637300,134035483100
2022-02-24,-164243018600,-187612726800,345734061600
2022-02-25,-127591373600,34268846000,92419748000
2022-02-28,-145223030600,-102211682100,242400522600
2022-03-02,-56837613200,-77827716300,131719292900
2022-03-03,45619032800,97838906800,-147191384100
2022-03-04,-245498687000,-185599695600,427955923700
2022-03-07,-253059277100,-385172549600,627722750700
2022-03-08,-202664586700,-118298969100,311722203400
2022-03-10,-187075798900,185443813200,-600857100
2022-03-11,-258333146300,-205270221400,455951996500
2022-03-14,37830762800,-81823873200,41854428200
2022-03-15,-153414326100,-49729929100,205517898400
2022-03-16,-89551962800,80772718100,8560066400
2022-03-17,-25501580800,96494005000,-75912271700
2022-03-18,-76954588000,-72938939200,152458069700
2022-03-21,-179711264800,-138107693700,314054485400
2022-03-22,289098700,6685361500,-5585809000
2022-03-23,-38373752200,26783685800,10744192500
2022-03-24,954362653300,-1422740570600,466386765500
2022-03-25,-288314677500,-67313287600,346398368800
2022-03-28,-213515773000,-5128333700,216561014200
2022-03-29,-44126016100,66459189800,-17613204500
2022-03-30,-122441259300,-11550187900,131766162000
2022-03-31,-224332345500,118627300,220107294400
2022-04-01,-159169422800,-294466867900,450369274700
2022-04-04,-92700386300,-35011230300,126387473600
2022-04-05,-21526161800,-84473532800,102342443700
2022-04-06,-361030649800,-182182456000,535512605100
2022-04-07,-392919178100,-167255447500,558963611100
2022-04-08,-338495442800,-17703144000,349742436100
2022-04-11,-86706027300,-31235403500,112147522000
2022-04-12,-175905989400,-96839349600,269190991800
2022-04-13,-2117642200,84182003700,-82729727300
2022-04-14,-186569266700,-134373736700,310908602700
2022-04-15,-202721477100,-241856405300,435884377800
2022-04-18,-82724853100,-6215721500,89392832200
2022-04-19,-120586855800,100366192500,11590563500
2022-04-20,-127775837100,-85891409600,211058629600
2022-04-21,-48792421800,135745309200,-79886874500
2022-04-22,-29648556700,-183096204800,209459835200
2022-04-25,-198190898700,-101900088800,293512988200
2022-04-26,-300323861100,55792260300,234094830500
2022-04-27,-336870064600,-79342571500,407859643100
2022-04-28,-243646956300,-28411755800,262410370600
2022-04-29,100793883200,206280101200,-285105209200
2022-05-02,-56264578000,-25317016900,78511964700
2022-05-03,36031348200,-9629674800,-26515535000
2022-05-04,-20277462000,-17963412900,37302596000
2022-05-06,-276578308200,-68303721800,338739388700
2022-05-09,-66430599600,-22321047500,86573343000
2022-05-10,-133969753700,7143454500,126699009800
2022-05-11,-17071486900,-63889591100,75419836300
2022-05-12,-117601422200,-73432929800,182694902700
2022-05-13,-82445553400,244450602700,-163653435900
2022-05-16,-5958896100,-18888662200,20131596500
2022-05-17,10322180600,220246713800,-232085554600
2022-05-18,113106273100,-77645852800,-36862831600
2022-05-19,873022800,-94453708400,93990536500
2022-05-20,-98838861300,168087797800,-68657042200
2022-05-23,-20039378000,-220778100,23371487800
2022-05-24,-159323463300,-104704976500,267193362300
2022-05-25,-149993932100,58818101600,90727241700
2022-05-26,-81384117300,-130324508700,208567670700
2022-05-27,-100830794400,151176871900,-49251179800
2022-05-30,105520933900,82410643100,-188160047400
2022-05-31,96806839000,-235626328200,134633269700
2022-06-02,-36309439100,-214023092200,240927784700
2022-06-03,-32947440000,57253486400,-23834896300
2022-06-07,-270705228800,-252340114300,517821635900
2022-06-08,-200871019100,-25846611100,224993949400
2022-06-09,-415124435200,29499668900,379298569400
2022-06-10,-592378947300,-72595459500,666950710000
2022-06-13,-173848115700,-31940183400,200830267400
2022-06-14,-70217078100,23493904800,36875147600
2022-06-15,-262690073700,31531203000,227391199500
2022-06-16,-32726519100,-13756439100,42096010000
2022-06-17,-436037767700,36416562700,387097245600
2022-06-20,-258995482600,130848145900,125822693900
2022-06-21,-217047850300,113118044000,97334985300
2022-06-22,-55214120100,-35766934300,86067142900
2022-06-23,-225973570900,277798066000,-45037231100
2022-06-24,-111724733600,162022105800,-50651746800
2022-06-27,77097959400,-132729268600,50268752100
2022-06-28,9062959200,-62636212500,52991647900
2022-06-29,-56975239700,-144439807200,196616643500
2022-06-30,-170971742700,-56760182800,228825543900
2022-07-01,-219003085300,907913700,215145403400
2022-07-04,-49970760800,155821317900,-104400185400
2022-07-05,-103151444100,38233297500,61971222200
2022-07-06,-9023643600,-122608700400,130440147000
2022-07-07,154702628900,95745950900,-248556130500
2022-07-08,90261991700,-61106094300,-28356492200
2022-07-11,87092919000,-33470615400,-54109579300
2022-07-12,2989255100,-11449659600,8058569700
2022-07-13,-122405401900,94864273900,26583143000
2022-07-14,158149037400,-233924599500,70354542600
2022-07-15,320276674500,-53956585900,-263758140500
2022-07-18,213961280900,-76505180400,-130059473800
2022-07-19,-64047123700,-16862760700,77697595700
2022-07-20,-192217885900,2076508100,149771931500
2022-07-21,182450811300,-60426872800,-117155274100
2022-07-22,46404136400,-114791274900,62964813800
2022-07-25,-9112527300,15181379300,-4747356900
2022-07-26,58353486900,-24362103700,-33931596000
2022-07-27,18104487400,-19437378100,2795420000
2022-07-28,48189807600,-34598931900,-13037044700
2022-07-29,-66358384500,-9097328500,76019378400
2022-08-01,34694075500,-64359363200,31976910900
2022-08-02,216983370500,-154780842000,-61231839900
2022-08-03,-10948892600,-81811744500,91967486300
2022-08-04,55771811300,-46751798900,-9313658400
2022-08-05,-36064902500,20895301900,17257409000
2022-08-08,-15902145800,-113363771300,128471688500
2022-08-09,-227266593200,10759301400,215049264700
2022-08-10,-114886360900,-147083281400,253183894000
2022-08-11,-127944728400,77151826500,48785275800
2022-08-12,-36910300,-2897766700,-18282362700
2022-08-16,73021735600,1998182900,-85793719600
2022-08-17,-25679100500,-10587971300,47701220800
2022-08-18,270181712300,-82091760700,-180930930500
2022-08-19,-18975055600,-20752536900,38513419800
2022-08-22,-11049582700,-75075385500,85434462200
2022-08-23,-56401454800,-82749462600,141690068100
